,Model,Fold,label,balanced,metric,on,value
3678,LinearRegression,5,Group Size Disparity,True,MSE,all,134.2444042310023
3679,LinearRegression,5,Group Size Disparity,True,MSE,high,0.719564120610398
3680,LinearRegression,5,Group Size Disparity,True,MSE,low,267.76924434139414
3681,LinearRegression,5,Group Size Disparity,True,RMSE,all,11.586388748484245
3682,LinearRegression,5,Group Size Disparity,True,RMSE,high,0.8482712541459825
3683,LinearRegression,5,Group Size Disparity,True,RMSE,low,16.363656203348754
3684,LinearRegression,5,Group Size Disparity,True,MAPE,all,9.93252809087294
3685,LinearRegression,5,Group Size Disparity,True,MAPE,high,5.374562417266725
3686,LinearRegression,5,Group Size Disparity,True,MAPE,low,14.490493764479156
3687,LinearRegression,5,Group Size Disparity,True,SMAPE,all,1.0846270534711822
3688,LinearRegression,5,Group Size Disparity,True,SMAPE,high,1.0759281468537145
3689,LinearRegression,5,Group Size Disparity,True,SMAPE,low,1.09332596008865
3690,LinearRegression,6,Group Size Disparity,True,MAE,all,3.0232513290951477
3691,LinearRegression,6,Group Size Disparity,True,MAE,high,0.6460439200872823
3692,LinearRegression,6,Group Size Disparity,True,MAE,low,5.400458738103013
3693,LinearRegression,6,Group Size Disparity,True,MSE,all,11640.250252849555
3694,LinearRegression,6,Group Size Disparity,True,MSE,high,0.7026256602360622
3695,LinearRegression,6,Group Size Disparity,True,MSE,low,23279.797880038874
3696,LinearRegression,6,Group Size Disparity,True,RMSE,all,107.88999143965836
3697,LinearRegression,6,Group Size Disparity,True,RMSE,high,0.8382276899721591
3698,LinearRegression,6,Group Size Disparity,True,RMSE,low,152.5771866303704
3699,LinearRegression,6,Group Size Disparity,True,MAPE,all,17.934556003790536
3700,LinearRegression,6,Group Size Disparity,True,MAPE,high,2.4164889995707766
3701,LinearRegression,6,Group Size Disparity,True,MAPE,low,33.4526230080103
3702,LinearRegression,6,Group Size Disparity,True,SMAPE,all,1.0886742072302413
3703,LinearRegression,6,Group Size Disparity,True,SMAPE,high,1.0915274043582524
3704,LinearRegression,6,Group Size Disparity,True,SMAPE,low,1.0858210101022303
3705,LinearRegression,7,Group Size Disparity,True,MAE,all,0.6036383621987413
3706,LinearRegression,7,Group Size Disparity,True,MAE,high,0.6413956783479757
3707,LinearRegression,7,Group Size Disparity,True,MAE,low,0.5658810460495071
3708,LinearRegression,7,Group Size Disparity,True,MSE,all,0.5806151380276077
3709,LinearRegression,7,Group Size Disparity,True,MSE,high,0.6654529807580633
3710,LinearRegression,7,Group Size Disparity,True,MSE,low,0.4957772952971522
3711,LinearRegression,7,Group Size Disparity,True,RMSE,all,0.7619810614625587
3712,LinearRegression,7,Group Size Disparity,True,RMSE,high,0.8157530145565282
3713,LinearRegression,7,Group Size Disparity,True,RMSE,low,0.7041145470000972
3714,LinearRegression,7,Group Size Disparity,True,MAPE,all,2.6921109247181514
3715,LinearRegression,7,Group Size Disparity,True,MAPE,high,2.012189651806549
3716,LinearRegression,7,Group Size Disparity,True,MAPE,low,3.3720321976297534
3717,LinearRegression,7,Group Size Disparity,True,SMAPE,all,1.0849436811770774
3718,LinearRegression,7,Group Size Disparity,True,SMAPE,high,1.0780451701579614
3719,LinearRegression,7,Group Size Disparity,True,SMAPE,low,1.0918421921961936
3720,LinearRegression,8,Group Size Disparity,True,MAE,all,0.611358191567709
3721,LinearRegression,8,Group Size Disparity,True,MAE,high,0.6679852308164159
3722,LinearRegression,8,Group Size Disparity,True,MAE,low,0.5547311523190022
3723,LinearRegression,8,Group Size Disparity,True,MSE,all,0.6323665810736476
3724,LinearRegression,8,Group Size Disparity,True,MSE,high,0.7935187030984671
3725,LinearRegression,8,Group Size Disparity,True,MSE,low,0.4712144590488281
3726,LinearRegression,8,Group Size Disparity,True,RMSE,all,0.7952148018451666
3727,LinearRegression,8,Group Size Disparity,True,RMSE,high,0.8907966676511914
3728,LinearRegression,8,Group Size Disparity,True,RMSE,low,0.6864506238971803
3729,LinearRegression,8,Group Size Disparity,True,MAPE,all,6.865964529593836
3730,LinearRegression,8,Group Size Disparity,True,MAPE,high,2.0354845444039
3731,LinearRegression,8,Group Size Disparity,True,MAPE,low,11.696444514783773
3732,LinearRegression,8,Group Size Disparity,True,SMAPE,all,1.1035039624483634
3733,LinearRegression,8,Group Size Disparity,True,SMAPE,high,1.1216853460444036
3734,LinearRegression,8,Group Size Disparity,True,SMAPE,low,1.0853225788523233
3735,LinearRegression,9,Group Size Disparity,True,MAE,all,0.8101935550381933
3736,LinearRegression,9,Group Size Disparity,True,MAE,high,0.8050006045412597
3737,LinearRegression,9,Group Size Disparity,True,MAE,low,0.8153865055351269
3738,LinearRegression,9,Group Size Disparity,True,MSE,all,0.9950767377832599
3739,LinearRegression,9,Group Size Disparity,True,MSE,high,1.091049998482732
3740,LinearRegression,9,Group Size Disparity,True,MSE,low,0.8991034770837879
3741,LinearRegression,9,Group Size Disparity,True,RMSE,all,0.9975353315964602
3742,LinearRegression,9,Group Size Disparity,True,RMSE,high,1.0445333879214833
3743,LinearRegression,9,Group Size Disparity,True,RMSE,low,0.9482106712560179
3744,LinearRegression,9,Group Size Disparity,True,MAPE,all,1.9622030829172186
3745,LinearRegression,9,Group Size Disparity,True,MAPE,high,1.4688387191302026
3746,LinearRegression,9,Group Size Disparity,True,MAPE,low,2.4555674467042343
3747,LinearRegression,9,Group Size Disparity,True,SMAPE,all,1.762256800923582
3748,LinearRegression,9,Group Size Disparity,True,SMAPE,high,1.656706752051044
3749,LinearRegression,9,Group Size Disparity,True,SMAPE,low,1.86780684979612
3750,LinearRegression,0,Group Size Disparity,False,MAE,all,0.7366304696597223
3751,LinearRegression,0,Group Size Disparity,False,MAE,high,0.6583226718832161
3752,LinearRegression,0,Group Size Disparity,False,MAE,low,0.8132342401849102
3753,LinearRegression,0,Group Size Disparity,False,MSE,all,34.03769017781327
3754,LinearRegression,0,Group Size Disparity,False,MSE,high,0.7039692996828589
3755,LinearRegression,0,Group Size Disparity,False,MSE,low,66.64604818817033
3756,LinearRegression,0,Group Size Disparity,False,RMSE,all,5.834182905755807
3757,LinearRegression,0,Group Size Disparity,False,RMSE,high,0.8390287835842457
3758,LinearRegression,0,Group Size Disparity,False,RMSE,low,8.163703092847653
3759,LinearRegression,0,Group Size Disparity,False,MAPE,all,5.128417940644552
3760,LinearRegression,0,Group Size Disparity,False,MAPE,high,2.2820764051587736
3761,LinearRegression,0,Group Size Disparity,False,MAPE,low,7.912821282479797
3762,LinearRegression,0,Group Size Disparity,False,SMAPE,all,1.0997320467138643
3763,LinearRegression,0,Group Size Disparity,False,SMAPE,high,1.1116098571593664
3764,LinearRegression,0,Group Size Disparity,False,SMAPE,low,1.0881127049427448
3765,LinearRegression,1,Group Size Disparity,False,MAE,all,8.874641266049494
3766,LinearRegression,1,Group Size Disparity,False,MAE,high,17.738751724281023
3767,LinearRegression,1,Group Size Disparity,False,MAE,low,0.5435810972557457
3768,LinearRegression,1,Group Size Disparity,False,MSE,all,136861.76181002698
3769,LinearRegression,1,Group Size Disparity,False,MSE,high,282479.93811912235
3770,LinearRegression,1,Group Size Disparity,False,MSE,low,0.4496436705574623
3771,LinearRegression,1,Group Size Disparity,False,RMSE,all,369.94832316152883
3772,LinearRegression,1,Group Size Disparity,False,RMSE,high,531.4884176716575
3773,LinearRegression,1,Group Size Disparity,False,RMSE,low,0.670554748366949
3774,LinearRegression,1,Group Size Disparity,False,MAPE,all,10.985674810130599
3775,LinearRegression,1,Group Size Disparity,False,MAPE,high,19.375517983663364
3776,LinearRegression,1,Group Size Disparity,False,MAPE,low,3.1003614879644963
3777,LinearRegression,1,Group Size Disparity,False,SMAPE,all,1.0905047281165763
3778,LinearRegression,1,Group Size Disparity,False,SMAPE,high,1.1189739517911164
3779,LinearRegression,1,Group Size Disparity,False,SMAPE,low,1.063747523712474
3780,LinearRegression,2,Group Size Disparity,False,MAE,all,0.5832635367915676
3781,LinearRegression,2,Group Size Disparity,False,MAE,high,0.6151082757155077
3782,LinearRegression,2,Group Size Disparity,False,MAE,low,0.5531535307272976
3783,LinearRegression,2,Group Size Disparity,False,MSE,all,0.5358064108897581
3784,LinearRegression,2,Group Size Disparity,False,MSE,high,0.6239887967692865
3785,LinearRegression,2,Group Size Disparity,False,MSE,low,0.4524277347468577
3786,LinearRegression,2,Group Size Disparity,False,RMSE,all,0.7319879854818371
3787,LinearRegression,2,Group Size Disparity,False,RMSE,high,0.7899296150729421
3788,LinearRegression,2,Group Size Disparity,False,RMSE,low,0.6726274858693018
3789,LinearRegression,2,Group Size Disparity,False,MAPE,all,3.439530222999113
3790,LinearRegression,2,Group Size Disparity,False,MAPE,high,5.429131832545936
3791,LinearRegression,2,Group Size Disparity,False,MAPE,low,1.5583115805093146
3792,LinearRegression,2,Group Size Disparity,False,SMAPE,all,1.0859620681591695
3793,LinearRegression,2,Group Size Disparity,False,SMAPE,high,1.0749036297247108
3794,LinearRegression,2,Group Size Disparity,False,SMAPE,low,1.0964181013870817
3795,LinearRegression,3,Group Size Disparity,False,MAE,all,2.8486791154473456
3796,LinearRegression,3,Group Size Disparity,False,MAE,high,5.1652792300702375
3797,LinearRegression,3,Group Size Disparity,False,MAE,low,0.5505379658812088
3798,LinearRegression,3,Group Size Disparity,False,MSE,all,10040.643767751717
3799,LinearRegression,3,Group Size Disparity,False,MSE,high,20161.46613444872
3800,LinearRegression,3,Group Size Disparity,False,MSE,low,0.465403976595389
3801,LinearRegression,3,Group Size Disparity,False,RMSE,all,100.20301276783906
3802,LinearRegression,3,Group Size Disparity,False,RMSE,high,141.9910776578892
3803,LinearRegression,3,Group Size Disparity,False,RMSE,low,0.682205230554112
3804,LinearRegression,3,Group Size Disparity,False,MAPE,all,9.666621971953122
3805,LinearRegression,3,Group Size Disparity,False,MAPE,high,16.33771117461749
3806,LinearRegression,3,Group Size Disparity,False,MAPE,low,3.048688858553017
3807,LinearRegression,3,Group Size Disparity,False,SMAPE,all,1.0963040968372115
3808,LinearRegression,3,Group Size Disparity,False,SMAPE,high,1.0929732002239723
3809,LinearRegression,3,Group Size Disparity,False,SMAPE,low,1.0996084524415803
3810,LinearRegression,4,Group Size Disparity,False,MAE,all,0.5751109061137804
3811,LinearRegression,4,Group Size Disparity,False,MAE,high,0.616430017052325
3812,LinearRegression,4,Group Size Disparity,False,MAE,low,0.5354121524669434
3813,LinearRegression,4,Group Size Disparity,False,MSE,all,0.5363242564824614
3814,LinearRegression,4,Group Size Disparity,False,MSE,high,0.6292489149685064
3815,LinearRegression,4,Group Size Disparity,False,MSE,low,0.44704370225077106
3816,LinearRegression,4,Group Size Disparity,False,RMSE,all,0.7323416255290023
3817,LinearRegression,4,Group Size Disparity,False,RMSE,high,0.7932521131194713
3818,LinearRegression,4,Group Size Disparity,False,RMSE,low,0.6686132680786189
3819,LinearRegression,4,Group Size Disparity,False,MAPE,all,3.6897517709933023
3820,LinearRegression,4,Group Size Disparity,False,MAPE,high,3.0152609429592565
3821,LinearRegression,4,Group Size Disparity,False,MAPE,low,4.337791978320132
3822,LinearRegression,4,Group Size Disparity,False,SMAPE,all,1.06513957736122
3823,LinearRegression,4,Group Size Disparity,False,SMAPE,high,1.1078687708834987
3824,LinearRegression,4,Group Size Disparity,False,SMAPE,low,1.0240860384868742
3825,LinearRegression,5,Group Size Disparity,False,MAE,all,0.6026044334427699
3826,LinearRegression,5,Group Size Disparity,False,MAE,high,0.6460764431046035
3827,LinearRegression,5,Group Size Disparity,False,MAE,low,0.5588708068722394
3828,LinearRegression,5,Group Size Disparity,False,MSE,all,0.5792335697370735
3829,LinearRegression,5,Group Size Disparity,False,MSE,high,0.6884427801319486
3830,LinearRegression,5,Group Size Disparity,False,MSE,low,0.46936713239899946
3831,LinearRegression,5,Group Size Disparity,False,RMSE,all,0.7610739581256696
3832,LinearRegression,5,Group Size Disparity,False,RMSE,high,0.829724520628352
3833,LinearRegression,5,Group Size Disparity,False,RMSE,low,0.6851037384214156
3834,LinearRegression,5,Group Size Disparity,False,MAPE,all,2.229837812029742
3835,LinearRegression,5,Group Size Disparity,False,MAPE,high,2.2906929752603546
3836,LinearRegression,5,Group Size Disparity,False,MAPE,low,2.1686164191307413
3837,LinearRegression,5,Group Size Disparity,False,SMAPE,all,1.095043506781929
3838,LinearRegression,5,Group Size Disparity,False,SMAPE,high,1.107967371273703
3839,LinearRegression,5,Group Size Disparity,False,SMAPE,low,1.0820418657736552
3840,LinearRegression,6,Group Size Disparity,False,MAE,all,0.8489969151717698
3841,LinearRegression,6,Group Size Disparity,False,MAE,high,0.8468052804563114
3842,LinearRegression,6,Group Size Disparity,False,MAE,low,0.8510983944924687
3843,LinearRegression,6,Group Size Disparity,False,MSE,all,1.0695220359456774
3844,LinearRegression,6,Group Size Disparity,False,MSE,high,1.1917265970718736
3845,LinearRegression,6,Group Size Disparity,False,MSE,low,0.9523444988814791
3846,LinearRegression,6,Group Size Disparity,False,RMSE,all,1.0341769848269093
3847,LinearRegression,6,Group Size Disparity,False,RMSE,high,1.0916623090827464
3848,LinearRegression,6,Group Size Disparity,False,RMSE,low,0.9758813959090926
3849,LinearRegression,6,Group Size Disparity,False,MAPE,all,1.1668720620563375
3850,LinearRegression,6,Group Size Disparity,False,MAPE,high,1.211861612103305
3851,LinearRegression,6,Group Size Disparity,False,MAPE,low,1.1237332084853469
3852,LinearRegression,6,Group Size Disparity,False,SMAPE,all,1.821825643217251
3853,LinearRegression,6,Group Size Disparity,False,SMAPE,high,1.7509093005914131
3854,LinearRegression,6,Group Size Disparity,False,SMAPE,low,1.8898247611709194
3855,LinearRegression,7,Group Size Disparity,False,MAE,all,0.5953125586956066
3856,LinearRegression,7,Group Size Disparity,False,MAE,high,0.6420045324839045
3857,LinearRegression,7,Group Size Disparity,False,MAE,low,0.5493617273483931
3858,LinearRegression,7,Group Size Disparity,False,MSE,all,0.5540986355028561
3859,LinearRegression,7,Group Size Disparity,False,MSE,high,0.6584702722373563
3860,LinearRegression,7,Group Size Disparity,False,MSE,low,0.45138369141493506
3861,LinearRegression,7,Group Size Disparity,False,RMSE,all,0.7443780192233352
3862,LinearRegression,7,Group Size Disparity,False,RMSE,high,0.8114618119402517
3863,LinearRegression,7,Group Size Disparity,False,RMSE,low,0.6718509443432635
3864,LinearRegression,7,Group Size Disparity,False,MAPE,all,5.479363722219106
3865,LinearRegression,7,Group Size Disparity,False,MAPE,high,6.500960632511928
3866,LinearRegression,7,Group Size Disparity,False,MAPE,low,4.473982635899184
3867,LinearRegression,7,Group Size Disparity,False,SMAPE,all,1.098340162479751
3868,LinearRegression,7,Group Size Disparity,False,SMAPE,high,1.122308433883697
3869,LinearRegression,7,Group Size Disparity,False,SMAPE,low,1.0747523398282488
3870,LinearRegression,8,Group Size Disparity,False,MAE,all,0.6150615421605098
3871,LinearRegression,8,Group Size Disparity,False,MAE,high,0.6735803657009882
3872,LinearRegression,8,Group Size Disparity,False,MAE,low,0.5607186038099984
3873,LinearRegression,8,Group Size Disparity,False,MSE,all,0.6095054782781713
3874,LinearRegression,8,Group Size Disparity,False,MSE,high,0.7377086129664238
3875,LinearRegression,8,Group Size Disparity,False,MSE,low,0.4904508797200354
3876,LinearRegression,8,Group Size Disparity,False,RMSE,all,0.7807083183098353
3877,LinearRegression,8,Group Size Disparity,False,RMSE,high,0.8588996524428356
3878,LinearRegression,8,Group Size Disparity,False,RMSE,low,0.7003219828907525
3879,LinearRegression,8,Group Size Disparity,False,MAPE,all,6.646164833801027
3880,LinearRegression,8,Group Size Disparity,False,MAPE,high,10.536668940699723
3881,LinearRegression,8,Group Size Disparity,False,MAPE,low,3.0332858994293335
3882,LinearRegression,8,Group Size Disparity,False,SMAPE,all,1.106548105465402
3883,LinearRegression,8,Group Size Disparity,False,SMAPE,high,1.1340615418359696
3884,LinearRegression,8,Group Size Disparity,False,SMAPE,low,1.0809980194240743
3885,LinearRegression,9,Group Size Disparity,False,MAE,all,0.6118986822954675
3886,LinearRegression,9,Group Size Disparity,False,MAE,high,0.6729569229221691
3887,LinearRegression,9,Group Size Disparity,False,MAE,low,0.5574257202226389
3888,LinearRegression,9,Group Size Disparity,False,MSE,all,0.5884913707918047
3889,LinearRegression,9,Group Size Disparity,False,MSE,high,0.7299381267646322
3890,LinearRegression,9,Group Size Disparity,False,MSE,low,0.4622999886892729
3891,LinearRegression,9,Group Size Disparity,False,RMSE,all,0.7671319122496499
3892,LinearRegression,9,Group Size Disparity,False,RMSE,high,0.8543641651922395
3893,LinearRegression,9,Group Size Disparity,False,RMSE,low,0.6799264582947724
3894,LinearRegression,9,Group Size Disparity,False,MAPE,all,7.299204413174109
3895,LinearRegression,9,Group Size Disparity,False,MAPE,high,9.766947635642154
3896,LinearRegression,9,Group Size Disparity,False,MAPE,low,5.097613250650586
3897,LinearRegression,9,Group Size Disparity,False,SMAPE,all,1.100308962644112
3898,LinearRegression,9,Group Size Disparity,False,SMAPE,high,1.107681425426666
3899,LinearRegression,9,Group Size Disparity,False,SMAPE,low,1.0937316377586352
3900,LinearRegression,0,Prevalence Disparity,True,MAE,all,0.5872559006188856
3901,LinearRegression,0,Prevalence Disparity,True,MAE,high,0.6663105632077666
3902,LinearRegression,0,Prevalence Disparity,True,MAE,low,0.5082012380300046
3903,LinearRegression,0,Prevalence Disparity,True,MSE,all,0.6021843453081603
3904,LinearRegression,0,Prevalence Disparity,True,MSE,high,0.765854154898155
3905,LinearRegression,0,Prevalence Disparity,True,MSE,low,0.4385145357181657
3906,LinearRegression,0,Prevalence Disparity,True,RMSE,all,0.7760053771129168
3907,LinearRegression,0,Prevalence Disparity,True,RMSE,high,0.8751309358594033
3908,LinearRegression,0,Prevalence Disparity,True,RMSE,low,0.6622043005886973
3909,LinearRegression,0,Prevalence Disparity,True,MAPE,all,2.3623414163365233
3910,LinearRegression,0,Prevalence Disparity,True,MAPE,high,2.0187727312520924
3911,LinearRegression,0,Prevalence Disparity,True,MAPE,low,2.7059101014209546
3912,LinearRegression,0,Prevalence Disparity,True,SMAPE,all,1.0428749441952683
3913,LinearRegression,0,Prevalence Disparity,True,SMAPE,high,0.980693313067056
3914,LinearRegression,0,Prevalence Disparity,True,SMAPE,low,1.1050565753234805
3915,LinearRegression,1,Prevalence Disparity,True,MAE,all,0.735580996596842
3916,LinearRegression,1,Prevalence Disparity,True,MAE,high,0.7449843605149011
3917,LinearRegression,1,Prevalence Disparity,True,MAE,low,0.7261776326787827
3918,LinearRegression,1,Prevalence Disparity,True,MSE,all,0.9040627260633176
3919,LinearRegression,1,Prevalence Disparity,True,MSE,high,1.1118577513609043
3920,LinearRegression,1,Prevalence Disparity,True,MSE,low,0.696267700765731
3921,LinearRegression,1,Prevalence Disparity,True,RMSE,all,0.9508221316646546
3922,LinearRegression,1,Prevalence Disparity,True,RMSE,high,1.054446656479551
3923,LinearRegression,1,Prevalence Disparity,True,RMSE,low,0.8344265700262252
3924,LinearRegression,1,Prevalence Disparity,True,MAPE,all,2.683315273889006
3925,LinearRegression,1,Prevalence Disparity,True,MAPE,high,2.458242054953301
3926,LinearRegression,1,Prevalence Disparity,True,MAPE,low,2.9083884928247117
3927,LinearRegression,1,Prevalence Disparity,True,SMAPE,all,1.256010109339365
3928,LinearRegression,1,Prevalence Disparity,True,SMAPE,high,0.9829448909940399
3929,LinearRegression,1,Prevalence Disparity,True,SMAPE,low,1.52907532768469
3930,LinearRegression,2,Prevalence Disparity,True,MAE,all,0.7638153946759563
3931,LinearRegression,2,Prevalence Disparity,True,MAE,high,0.7860583276404357
3932,LinearRegression,2,Prevalence Disparity,True,MAE,low,0.741572461711477
3933,LinearRegression,2,Prevalence Disparity,True,MSE,all,0.9430956266671849
3934,LinearRegression,2,Prevalence Disparity,True,MSE,high,1.1789604084028265
3935,LinearRegression,2,Prevalence Disparity,True,MSE,low,0.7072308449315433
3936,LinearRegression,2,Prevalence Disparity,True,RMSE,all,0.9711311068373749
3937,LinearRegression,2,Prevalence Disparity,True,RMSE,high,1.085799432861717
3938,LinearRegression,2,Prevalence Disparity,True,RMSE,low,0.8409701807623997
3939,LinearRegression,2,Prevalence Disparity,True,MAPE,all,3.52112481684448
3940,LinearRegression,2,Prevalence Disparity,True,MAPE,high,4.75080280386282
3941,LinearRegression,2,Prevalence Disparity,True,MAPE,low,2.2914468298261403
3942,LinearRegression,2,Prevalence Disparity,True,SMAPE,all,1.279040853090543
3943,LinearRegression,2,Prevalence Disparity,True,SMAPE,high,0.9887643255672508
3944,LinearRegression,2,Prevalence Disparity,True,SMAPE,low,1.5693173806138354
3945,LinearRegression,3,Prevalence Disparity,True,MAE,all,0.6206767023444116
3946,LinearRegression,3,Prevalence Disparity,True,MAE,high,0.684091318479954
3947,LinearRegression,3,Prevalence Disparity,True,MAE,low,0.5572620862088693
3948,LinearRegression,3,Prevalence Disparity,True,MSE,all,0.7042548747889961
3949,LinearRegression,3,Prevalence Disparity,True,MSE,high,0.8722519345065134
3950,LinearRegression,3,Prevalence Disparity,True,MSE,low,0.5362578150714787
3951,LinearRegression,3,Prevalence Disparity,True,RMSE,all,0.8391989482768648
3952,LinearRegression,3,Prevalence Disparity,True,RMSE,high,0.9339442887595134
3953,LinearRegression,3,Prevalence Disparity,True,RMSE,low,0.732296261817223
3954,LinearRegression,3,Prevalence Disparity,True,MAPE,all,2.4987997962822015
3955,LinearRegression,3,Prevalence Disparity,True,MAPE,high,2.1232761443657036
3956,LinearRegression,3,Prevalence Disparity,True,MAPE,low,2.874323448198699
3957,LinearRegression,3,Prevalence Disparity,True,SMAPE,all,1.0840704367052418
3958,LinearRegression,3,Prevalence Disparity,True,SMAPE,high,0.9931739441106906
3959,LinearRegression,3,Prevalence Disparity,True,SMAPE,low,1.1749669292997933
3960,LinearRegression,4,Prevalence Disparity,True,MAE,all,0.7346288181506963
3961,LinearRegression,4,Prevalence Disparity,True,MAE,high,0.7321396102755447
3962,LinearRegression,4,Prevalence Disparity,True,MAE,low,0.7371180260258478
3963,LinearRegression,4,Prevalence Disparity,True,MSE,all,0.8755768799927559
3964,LinearRegression,4,Prevalence Disparity,True,MSE,high,1.044019637630993
3965,LinearRegression,4,Prevalence Disparity,True,MSE,low,0.7071341223545189
3966,LinearRegression,4,Prevalence Disparity,True,RMSE,all,0.9357226512128238
3967,LinearRegression,4,Prevalence Disparity,True,RMSE,high,1.0217727915887136
3968,LinearRegression,4,Prevalence Disparity,True,RMSE,low,0.8409126722523088
3969,LinearRegression,4,Prevalence Disparity,True,MAPE,all,2.3672813387381826
3970,LinearRegression,4,Prevalence Disparity,True,MAPE,high,2.564104591027229
3971,LinearRegression,4,Prevalence Disparity,True,MAPE,low,2.1704580864491363
3972,LinearRegression,4,Prevalence Disparity,True,SMAPE,all,1.2606288161048298
3973,LinearRegression,4,Prevalence Disparity,True,SMAPE,high,0.9708512283136385
3974,LinearRegression,4,Prevalence Disparity,True,SMAPE,low,1.5504064038960215
3975,LinearRegression,5,Prevalence Disparity,True,MAE,all,0.7226458907414215
3976,LinearRegression,5,Prevalence Disparity,True,MAE,high,0.8685931643772542
3977,LinearRegression,5,Prevalence Disparity,True,MAE,low,0.5766986171055888
3978,LinearRegression,5,Prevalence Disparity,True,MSE,all,15.428188880284377
3979,LinearRegression,5,Prevalence Disparity,True,MSE,high,30.321159581221682
3980,LinearRegression,5,Prevalence Disparity,True,MSE,low,0.5352181793470692
3981,LinearRegression,5,Prevalence Disparity,True,RMSE,all,3.9278733279326077
3982,LinearRegression,5,Prevalence Disparity,True,RMSE,high,5.506465252884257
3983,LinearRegression,5,Prevalence Disparity,True,RMSE,low,0.7315860710450064
3984,LinearRegression,5,Prevalence Disparity,True,MAPE,all,3.199402803059076
3985,LinearRegression,5,Prevalence Disparity,True,MAPE,high,3.723832119081136
3986,LinearRegression,5,Prevalence Disparity,True,MAPE,low,2.674973487037017
3987,LinearRegression,5,Prevalence Disparity,True,SMAPE,all,1.1090045354037088
3988,LinearRegression,5,Prevalence Disparity,True,SMAPE,high,1.0263067123108216
3989,LinearRegression,5,Prevalence Disparity,True,SMAPE,low,1.1917023584965958
3990,LinearRegression,6,Prevalence Disparity,True,MAE,all,2.025491898601865
3991,LinearRegression,6,Prevalence Disparity,True,MAE,high,3.467278915566688
3992,LinearRegression,6,Prevalence Disparity,True,MAE,low,0.5837048816370423
3993,LinearRegression,6,Prevalence Disparity,True,MSE,all,3806.2417011460166
3994,LinearRegression,6,Prevalence Disparity,True,MSE,high,7611.923768748145
3995,LinearRegression,6,Prevalence Disparity,True,MSE,low,0.559633543886931
3996,LinearRegression,6,Prevalence Disparity,True,RMSE,all,61.694746138921886
3997,LinearRegression,6,Prevalence Disparity,True,RMSE,high,87.24633957220294
3998,LinearRegression,6,Prevalence Disparity,True,RMSE,low,0.7480865884955638
3999,LinearRegression,6,Prevalence Disparity,True,MAPE,all,3.7338216534232096
4000,LinearRegression,6,Prevalence Disparity,True,MAPE,high,5.561964653552737
4001,LinearRegression,6,Prevalence Disparity,True,MAPE,low,1.9056786532936822
4002,LinearRegression,6,Prevalence Disparity,True,SMAPE,all,1.1161516676664638
4003,LinearRegression,6,Prevalence Disparity,True,SMAPE,high,1.0386845335859793
4004,LinearRegression,6,Prevalence Disparity,True,SMAPE,low,1.1936188017469478
4005,LinearRegression,7,Prevalence Disparity,True,MAE,all,0.5839220560603432
4006,LinearRegression,7,Prevalence Disparity,True,MAE,high,0.6561158165162567
4007,LinearRegression,7,Prevalence Disparity,True,MAE,low,0.5117282956044296
4008,LinearRegression,7,Prevalence Disparity,True,MSE,all,0.5975645043436062
4009,LinearRegression,7,Prevalence Disparity,True,MSE,high,0.7722333756853486
4010,LinearRegression,7,Prevalence Disparity,True,MSE,low,0.422895633001864
4011,LinearRegression,7,Prevalence Disparity,True,RMSE,all,0.773022964952275
4012,LinearRegression,7,Prevalence Disparity,True,RMSE,high,0.8787681011992575
4013,LinearRegression,7,Prevalence Disparity,True,RMSE,low,0.6503042618666004
4014,LinearRegression,7,Prevalence Disparity,True,MAPE,all,2.6313694822368654
4015,LinearRegression,7,Prevalence Disparity,True,MAPE,high,2.8698941975527994
4016,LinearRegression,7,Prevalence Disparity,True,MAPE,low,2.392844766920931
4017,LinearRegression,7,Prevalence Disparity,True,SMAPE,all,1.065403704553403
4018,LinearRegression,7,Prevalence Disparity,True,SMAPE,high,1.0025673313041699
4019,LinearRegression,7,Prevalence Disparity,True,SMAPE,low,1.1282400778026362
4020,LinearRegression,8,Prevalence Disparity,True,MAE,all,0.5747975158229363
4021,LinearRegression,8,Prevalence Disparity,True,MAE,high,0.6361740494162053
4022,LinearRegression,8,Prevalence Disparity,True,MAE,low,0.5134209822296673
4023,LinearRegression,8,Prevalence Disparity,True,MSE,all,0.6522345277194388
4024,LinearRegression,8,Prevalence Disparity,True,MSE,high,0.8244729860058145
4025,LinearRegression,8,Prevalence Disparity,True,MSE,low,0.47999606943306306
4026,LinearRegression,8,Prevalence Disparity,True,RMSE,all,0.8076103811364975
4027,LinearRegression,8,Prevalence Disparity,True,RMSE,high,0.9080049482276044
4028,LinearRegression,8,Prevalence Disparity,True,RMSE,low,0.6928174863793949
4029,LinearRegression,8,Prevalence Disparity,True,MAPE,all,2.346620692830531
4030,LinearRegression,8,Prevalence Disparity,True,MAPE,high,3.117838530238865
4031,LinearRegression,8,Prevalence Disparity,True,MAPE,low,1.5754028554221964
4032,LinearRegression,8,Prevalence Disparity,True,SMAPE,all,1.0458330585900988
4033,LinearRegression,8,Prevalence Disparity,True,SMAPE,high,0.9860425396762045
4034,LinearRegression,8,Prevalence Disparity,True,SMAPE,low,1.105623577503993
4035,LinearRegression,9,Prevalence Disparity,True,MAE,all,0.6097161997354164
4036,LinearRegression,9,Prevalence Disparity,True,MAE,high,0.7088470069130939
